nodes,techs,carriers,timesteps,flow_out_inc_eff
NLD,hydro,power,2025-08-06 19:00:00,15724.343414457517
NLD,hydro,power,2025-08-06 20:00:00,18974.44444319703
NLD,hydro,power,2025-08-06 21:00:00,18974.444443200253
NLD,hydro,power,2025-08-06 22:00:00,18974.44444319974
NLD,hydro,power,2025-08-06 23:00:00,18974.444443198798
NLD,hydro,power,2025-08-07 00:00:00,18974.444438853876
NLD,hydro,power,2025-08-07 01:00:00,18974.44443881267
NLD,hydro,power,2025-08-07 02:00:00,18974.444438515344
NLD,hydro,power,2025-08-07 03:00:00,18974.44443838511
NLD,hydro,power,2025-08-07 04:00:00,18974.444438359067
NLD,hydro,power,2025-08-07 05:00:00,18974.444438502913
NLD,hydro,power,2025-08-07 06:00:00,18974.444438854844
NLD,hydro,power,2025-08-07 07:00:00,18974.444443192486
NLD,hydro,power,2025-08-07 08:00:00,18974.444441434123
NLD,hydro,power,2025-08-07 09:00:00,15709.705349241995
NLD,hydro,power,2025-08-07 10:00:00,10646.38168341109
NLD,hydro,power,2025-08-07 11:00:00,7296.3656059844025
NLD,hydro,power,2025-08-07 12:00:00,7638.314062463132
NLD,hydro,power,2025-08-07 13:00:00,7354.898885204084
NLD,hydro,power,2025-08-07 14:00:00,7375.13205212779
NLD,hydro,power,2025-08-07 15:00:00,6324.62561474219
NLD,hydro,power,2025-08-07 16:00:00,6893.147084480271
NLD,hydro,power,2025-08-07 17:00:00,7610.129491076468
NLD,hydro,power,2025-08-07 18:00:00,11781.27089199635
NLD,hydro,power,2025-08-07 19:00:00,13404.680853419457
NLD,hydro,power,2025-08-07 20:00:00,18974.444441681146
NLD,hydro,power,2025-08-07 21:00:00,18974.444443196684
NLD,hydro,power,2025-08-07 22:00:00,18974.44444319843
NLD,hydro,power,2025-08-07 23:00:00,18974.44443886569
NLD,hydro,power,2025-08-08 00:00:00,18974.44443841713
NLD,hydro,power,2025-08-08 01:00:00,18974.44443819081
NLD,hydro,power,2025-08-08 02:00:00,18974.444438128296
NLD,hydro,power,2025-08-08 03:00:00,18974.444438128598
NLD,hydro,power,2025-08-08 04:00:00,18974.444438138507
NLD,hydro,power,2025-08-08 05:00:00,18974.44443823248
NLD,hydro,power,2025-08-08 06:00:00,18974.44443855691
NLD,hydro,power,2025-08-08 07:00:00,18974.44443822627
NLD,hydro,power,2025-08-08 08:00:00,18974.444438252896
NLD,hydro,power,2025-08-08 09:00:00,15748.556478706056
NLD,hydro,power,2025-08-08 10:00:00,12649.902815841944
NLD,hydro,power,2025-08-08 11:00:00,9302.407989345415
NLD,hydro,power,2025-08-08 12:00:00,7999.804860314407
NLD,hydro,power,2025-08-08 13:00:00,6814.714258769584
NLD,hydro,power,2025-08-08 14:00:00,6440.723936348743
NLD,hydro,power,2025-08-08 15:00:00,7218.134162443515
NLD,hydro,power,2025-08-08 16:00:00,7253.552593990162
NLD,hydro,power,2025-08-08 17:00:00,8199.681269592393
NLD,hydro,power,2025-08-08 18:00:00,10513.201117056871
NLD,hydro,power,2025-08-08 19:00:00,15158.33245312162
NLD,hydro,power,2025-08-08 20:00:00,18974.444441576055
NLD,hydro,power,2025-08-08 21:00:00,18974.444443196007
NLD,hydro,power,2025-08-08 22:00:00,18974.444443198463
NLD,hydro,power,2025-08-08 23:00:00,18974.444438868708
NLD,hydro,power,2025-08-09 00:00:00,18974.444438540595
NLD,hydro,power,2025-08-09 01:00:00,18974.44443827348
NLD,hydro,power,2025-08-09 02:00:00,18974.444438203434
NLD,hydro,power,2025-08-09 03:00:00,18974.444438189847
NLD,hydro,power,2025-08-09 04:00:00,18974.444438207454
NLD,hydro,power,2025-08-09 05:00:00,18974.444438250906
NLD,hydro,power,2025-08-09 06:00:00,18974.444438385013
NLD,hydro,power,2025-08-09 07:00:00,18974.444438280523
NLD,hydro,power,2025-08-09 08:00:00,17926.947417450854
NLD,hydro,power,2025-08-09 09:00:00,10669.287911814186
NLD,hydro,power,2025-08-09 10:00:00,5643.965319644195
NLD,hydro,power,2025-08-09 11:00:00,2242.941263333944
NLD,hydro,power,2025-08-09 12:00:00,2447.3396257579643
NLD,hydro,power,2025-08-09 13:00:00,4317.355845864356
NLD,hydro,power,2025-08-09 14:00:00,5294.338234970591
NLD,hydro,power,2025-08-09 15:00:00,5979.653263197172
NLD,hydro,power,2025-08-09 16:00:00,6073.16531491752
NLD,hydro,power,2025-08-09 17:00:00,5022.3910315456915
NLD,hydro,power,2025-08-09 18:00:00,4822.1296132980515
NLD,hydro,power,2025-08-09 19:00:00,10258.1352777496
NLD,hydro,power,2025-08-09 20:00:00,18953.658568381637
NLD,hydro,power,2025-08-09 21:00:00,18974.44444141703
NLD,hydro,power,2025-08-09 22:00:00,18974.444438370498
NLD,hydro,power,2025-08-09 23:00:00,18974.44443827261
NLD,hydro,power,2025-08-10 00:00:00,18974.444438266033
NLD,hydro,power,2025-08-10 01:00:00,18607.721563928724
NLD,hydro,power,2025-08-10 02:00:00,17731.32208727241
NLD,hydro,power,2025-08-10 03:00:00,17210.529760865425
NLD,hydro,power,2025-08-10 04:00:00,16964.996926764084
NLD,hydro,power,2025-08-10 05:00:00,17304.027179790246
NLD,hydro,power,2025-08-10 06:00:00,18239.736068002443
NLD,hydro,power,2025-08-10 07:00:00,17801.370935792405
NLD,hydro,power,2025-08-10 08:00:00,13044.116030458335
NLD,hydro,power,2025-08-10 09:00:00,7108.160893627341
NLD,hydro,power,2025-08-10 10:00:00,2932.4419526314546
NLD,hydro,power,2025-08-10 11:00:00,3036.0102772262308
NLD,hydro,power,2025-08-10 12:00:00,6251.683223120415
NLD,hydro,power,2025-08-10 13:00:00,6670.7219500544525
NLD,hydro,power,2025-08-10 14:00:00,8095.722121415463
NLD,hydro,power,2025-08-10 15:00:00,6343.631494811942
NLD,hydro,power,2025-08-10 16:00:00,6465.2606902346915
NLD,hydro,power,2025-08-10 17:00:00,6683.877707234738
NLD,hydro,power,2025-08-10 18:00:00,5647.134132200241
NLD,hydro,power,2025-08-10 19:00:00,10807.49860411302
NLD,hydro,power,2025-08-10 20:00:00,18544.36354183352
NLD,hydro,power,2025-08-10 21:00:00,18974.44444319382
NLD,hydro,power,2025-08-10 22:00:00,18974.44444319861
NLD,hydro,power,2025-08-10 23:00:00,18974.444438765746
NLD,hydro,power,2025-08-11 00:00:00,18974.444438543
NLD,hydro,power,2025-08-11 01:00:00,18974.44443827978
NLD,hydro,power,2025-08-11 02:00:00,18974.44443815636
NLD,hydro,power,2025-08-11 03:00:00,18974.44443811164
NLD,hydro,power,2025-08-11 04:00:00,18974.44443812277
NLD,hydro,power,2025-08-11 05:00:00,18974.44443819753
NLD,hydro,power,2025-08-11 06:00:00,18974.44443844768
NLD,hydro,power,2025-08-11 07:00:00,18974.444441611173
NLD,hydro,power,2025-08-11 08:00:00,18643.89798311253
NLD,hydro,power,2025-08-11 09:00:00,14625.484851091229
NLD,hydro,power,2025-08-11 10:00:00,8602.923861729754
NLD,hydro,power,2025-08-11 11:00:00,5606.720548082074
NLD,hydro,power,2025-08-11 12:00:00,6750.179057451056
NLD,hydro,power,2025-08-11 13:00:00,7203.6951333201405
NLD,hydro,power,2025-08-11 14:00:00,7786.035372835311
NLD,hydro,power,2025-08-11 15:00:00,7712.147352815933
NLD,hydro,power,2025-08-11 16:00:00,9052.31691876631
NLD,hydro,power,2025-08-11 17:00:00,9049.637600584574
NLD,hydro,power,2025-08-11 18:00:00,15420.322516489516
NLD,hydro,power,2025-08-11 19:00:00,18376.01433418655
NLD,hydro,power,2025-08-11 20:00:00,18974.44444319775
NLD,hydro,power,2025-08-11 21:00:00,18974.444443200937
NLD,hydro,power,2025-08-11 22:00:00,18974.444443199623
NLD,hydro,power,2025-08-11 23:00:00,18974.444443199012
NLD,hydro,power,2025-08-12 00:00:00,18974.44443887292
NLD,hydro,power,2025-08-12 01:00:00,18974.444438717837
NLD,hydro,power,2025-08-12 02:00:00,18974.44443839471
NLD,hydro,power,2025-08-12 03:00:00,18974.44443835549
NLD,hydro,power,2025-08-12 04:00:00,18974.444438413622
NLD,hydro,power,2025-08-12 05:00:00,18974.444438612372
NLD,hydro,power,2025-08-12 06:00:00,18974.444438876377
NLD,hydro,power,2025-08-12 07:00:00,18974.44444319377
NLD,hydro,power,2025-08-12 08:00:00,18974.444441461666
NLD,hydro,power,2025-08-12 09:00:00,16627.450289806307
NLD,hydro,power,2025-08-12 10:00:00,12250.98998216042
NLD,hydro,power,2025-08-12 11:00:00,10721.73080157931
NLD,hydro,power,2025-08-12 12:00:00,8131.568919945862
NLD,hydro,power,2025-08-12 13:00:00,8885.591063363845
NLD,hydro,power,2025-08-12 14:00:00,9191.096661542922
NLD,hydro,power,2025-08-12 15:00:00,9866.922614793055
NLD,hydro,power,2025-08-12 16:00:00,10368.53690007992
NLD,hydro,power,2025-08-12 17:00:00,12187.891414667873
NLD,hydro,power,2025-08-12 18:00:00,14114.50242312394
NLD,hydro,power,2025-08-12 19:00:00,17881.9911854607
NLD,hydro,power,2025-08-12 20:00:00,18974.44444319765
NLD,hydro,power,2025-08-12 21:00:00,18974.44444319872
NLD,hydro,power,2025-08-12 22:00:00,18974.44444319843
NLD,hydro,power,2025-08-12 23:00:00,18974.4444431928
NLD,hydro,power,2025-08-13 00:00:00,18974.44443886481
NLD,hydro,power,2025-08-13 01:00:00,18974.444438461353
NLD,hydro,power,2025-08-13 02:00:00,18974.44443838219
NLD,hydro,power,2025-08-13 03:00:00,18974.444438453433
NLD,hydro,power,2025-08-13 04:00:00,18974.444438430128
NLD,hydro,power,2025-08-13 05:00:00,18974.444438475508
NLD,hydro,power,2025-08-13 06:00:00,18974.44443886843
NLD,hydro,power,2025-08-13 07:00:00,18974.44444320119
NLD,hydro,power,2025-08-13 08:00:00,18974.444441440468
NLD,hydro,power,2025-08-13 09:00:00,17012.408865396013
NLD,hydro,power,2025-08-13 10:00:00,14414.316775223766
NLD,hydro,power,2025-08-13 11:00:00,10506.251614292918
NLD,hydro,power,2025-08-13 12:00:00,10370.363116047442
NLD,hydro,power,2025-08-13 13:00:00,9421.130898572186
NLD,hydro,power,2025-08-13 14:00:00,10019.562286794102
NLD,hydro,power,2025-08-13 15:00:00,10142.70186391001
NLD,hydro,power,2025-08-13 16:00:00,12087.06003406601
NLD,hydro,power,2025-08-13 17:00:00,13243.433340475718
NLD,hydro,power,2025-08-13 18:00:00,16749.965506568296
NLD,hydro,power,2025-08-13 19:00:00,16037.297999483826
NLD,hydro,power,2025-08-13 20:00:00,18974.444443196975
NLD,hydro,power,2025-08-13 21:00:00,18974.444443199613
NLD,hydro,power,2025-08-13 22:00:00,18974.444443198714
NLD,hydro,power,2025-08-13 23:00:00,18974.444443196284
NLD,hydro,power,2025-08-14 00:00:00,18974.444438823484
NLD,hydro,power,2025-08-14 01:00:00,18974.444438484432
NLD,hydro,power,2025-08-14 02:00:00,18974.444438314647
NLD,hydro,power,2025-08-14 03:00:00,18974.444438224822
NLD,hydro,power,2025-08-14 04:00:00,18974.44443813207
NLD,hydro,power,2025-08-14 05:00:00,18974.44443814952
NLD,hydro,power,2025-08-14 06:00:00,18974.444438301533
NLD,hydro,power,2025-08-14 07:00:00,18974.4444414493
NLD,hydro,power,2025-08-14 08:00:00,18928.669607376738
NLD,hydro,power,2025-08-14 09:00:00,13650.416797739541
NLD,hydro,power,2025-08-14 10:00:00,10565.389713481985
NLD,hydro,power,2025-08-14 11:00:00,7373.471154858211
NLD,hydro,power,2025-08-14 12:00:00,8413.742796397522
NLD,hydro,power,2025-08-14 13:00:00,9148.452368004002
NLD,hydro,power,2025-08-14 14:00:00,9624.480013805558
NLD,hydro,power,2025-08-14 15:00:00,10568.635875575163
NLD,hydro,power,2025-08-14 16:00:00,10492.356078765995
NLD,hydro,power,2025-08-14 17:00:00,10418.641575495294
NLD,hydro,power,2025-08-14 18:00:00,13874.858878892144
NLD,hydro,power,2025-08-14 19:00:00,15717.690030501682
NLD,hydro,power,2025-08-14 20:00:00,18974.4444431975
NLD,hydro,power,2025-08-14 21:00:00,18974.44444319822
NLD,hydro,power,2025-08-14 22:00:00,18974.444443199416
NLD,hydro,power,2025-08-14 23:00:00,18974.44443886611
NLD,hydro,power,2025-08-15 00:00:00,18974.44443848474
NLD,hydro,power,2025-08-15 01:00:00,18974.44443824333
NLD,hydro,power,2025-08-15 02:00:00,18974.444438174945
NLD,hydro,power,2025-08-15 03:00:00,18974.44443820994
NLD,hydro,power,2025-08-15 04:00:00,18974.444438217157
NLD,hydro,power,2025-08-15 05:00:00,18974.444438258182
NLD,hydro,power,2025-08-15 06:00:00,18974.444438305392
NLD,hydro,power,2025-08-15 07:00:00,18974.444438386727
NLD,hydro,power,2025-08-15 08:00:00,14864.869531981012
NLD,hydro,power,2025-08-15 09:00:00,8786.173748940668
NLD,hydro,power,2025-08-15 10:00:00,3534.6691352214375
NLD,hydro,power,2025-08-15 11:00:00,3.639638369784614e-05
NLD,hydro,power,2025-08-15 12:00:00,630.4164496769914
NLD,hydro,power,2025-08-15 13:00:00,2920.3868516547304
NLD,hydro,power,2025-08-15 14:00:00,5103.729343820007
NLD,hydro,power,2025-08-15 15:00:00,5119.6808412708715
NLD,hydro,power,2025-08-15 16:00:00,4004.5529723224336
NLD,hydro,power,2025-08-15 17:00:00,5247.632073984157
NLD,hydro,power,2025-08-15 18:00:00,9933.992859269176
NLD,hydro,power,2025-08-15 19:00:00,13760.017534318074
NLD,hydro,power,2025-08-15 20:00:00,18974.44444140858
NLD,hydro,power,2025-08-15 21:00:00,18974.44444319789
NLD,hydro,power,2025-08-15 22:00:00,18974.444443199187
NLD,hydro,power,2025-08-15 23:00:00,18974.444443199034
NLD,hydro,power,2025-08-16 00:00:00,18974.444438886545
NLD,hydro,power,2025-08-16 01:00:00,18974.444438676135
NLD,hydro,power,2025-08-16 02:00:00,18974.444438384897
NLD,hydro,power,2025-08-16 03:00:00,18974.444438265306
NLD,hydro,power,2025-08-16 04:00:00,18974.444438235194
NLD,hydro,power,2025-08-16 05:00:00,18974.444438289906
NLD,hydro,power,2025-08-16 06:00:00,18974.444438420527
NLD,hydro,power,2025-08-16 07:00:00,18974.44444149023
NLD,hydro,power,2025-08-16 08:00:00,18176.755943892236
NLD,hydro,power,2025-08-16 09:00:00,12536.061967974756
NLD,hydro,power,2025-08-16 10:00:00,8694.98334166901
NLD,hydro,power,2025-08-16 11:00:00,6503.663404646602
NLD,hydro,power,2025-08-16 12:00:00,4642.543941597616
NLD,hydro,power,2025-08-16 13:00:00,4522.735628545917
NLD,hydro,power,2025-08-16 14:00:00,5629.160927076966
NLD,hydro,power,2025-08-16 15:00:00,5830.648175316392
NLD,hydro,power,2025-08-16 16:00:00,6912.215722339041
NLD,hydro,power,2025-08-16 17:00:00,8903.052757548869
NLD,hydro,power,2025-08-16 18:00:00,13872.324506035056
NLD,hydro,power,2025-08-16 19:00:00,16824.055237289933
NLD,hydro,power,2025-08-16 20:00:00,18974.44444319652
NLD,hydro,power,2025-08-16 21:00:00,18974.444443201268
NLD,hydro,power,2025-08-16 22:00:00,18974.444443199776
NLD,hydro,power,2025-08-16 23:00:00,18974.44444319886
NLD,hydro,power,2025-08-17 00:00:00,18974.444443198
NLD,hydro,power,2025-08-17 01:00:00,18974.444438878585
NLD,hydro,power,2025-08-17 02:00:00,18974.444438703013
NLD,hydro,power,2025-08-17 03:00:00,18974.444438492155
NLD,hydro,power,2025-08-17 04:00:00,18974.444438411287
NLD,hydro,power,2025-08-17 05:00:00,18974.44443836024
NLD,hydro,power,2025-08-17 06:00:00,18974.44443839125
NLD,hydro,power,2025-08-17 07:00:00,18974.444438125167
NLD,hydro,power,2025-08-17 08:00:00,18467.36204902906
NLD,hydro,power,2025-08-17 09:00:00,12344.102439747165
NLD,hydro,power,2025-08-17 10:00:00,9870.083343464516
NLD,hydro,power,2025-08-17 11:00:00,7340.058080401383
NLD,hydro,power,2025-08-17 12:00:00,6366.051610836704
NLD,hydro,power,2025-08-17 13:00:00,6372.0281042163515
NLD,hydro,power,2025-08-17 14:00:00,5893.558077400099
NLD,hydro,power,2025-08-17 15:00:00,7103.451125511766
NLD,hydro,power,2025-08-17 16:00:00,6728.083953852628
NLD,hydro,power,2025-08-17 17:00:00,7594.431612878517
NLD,hydro,power,2025-08-17 18:00:00,13039.987195264232
NLD,hydro,power,2025-08-17 19:00:00,14563.992387131246
NLD,hydro,power,2025-08-17 20:00:00,18974.444443198096
NLD,hydro,power,2025-08-17 21:00:00,18974.444443198663
NLD,hydro,power,2025-08-17 22:00:00,18974.444443199325
NLD,hydro,power,2025-08-17 23:00:00,18974.444443199187
NLD,hydro,power,2025-08-18 00:00:00,18974.44444319936
NLD,hydro,power,2025-08-18 01:00:00,18974.444443210636
NLD,hydro,power,2025-08-18 02:00:00,18974.44443886505
NLD,hydro,power,2025-08-18 03:00:00,18974.44443846526
NLD,hydro,power,2025-08-18 04:00:00,18974.44443833835
NLD,hydro,power,2025-08-18 05:00:00,18974.444438420927
NLD,hydro,power,2025-08-18 06:00:00,18974.444438835446
NLD,hydro,power,2025-08-18 07:00:00,18974.44444319336
NLD,hydro,power,2025-08-18 08:00:00,18974.44444143679
NLD,hydro,power,2025-08-18 09:00:00,17993.374410819255
NLD,hydro,power,2025-08-18 10:00:00,15482.436946439053
NLD,hydro,power,2025-08-18 11:00:00,15305.332600086296
NLD,hydro,power,2025-08-18 12:00:00,13366.918863550261
NLD,hydro,power,2025-08-18 13:00:00,13202.368511420807
NLD,hydro,power,2025-08-18 14:00:00,13900.749766342471
NLD,hydro,power,2025-08-18 15:00:00,12302.704499530872
NLD,hydro,power,2025-08-18 16:00:00,14493.372288152867
NLD,hydro,power,2025-08-18 17:00:00,16567.21188812225
NLD,hydro,power,2025-08-18 18:00:00,18974.44443804466
NLD,hydro,power,2025-08-18 19:00:00,18974.444438141687
NLD,hydro,power,2025-08-18 20:00:00,18974.44443886089
NLD,hydro,power,2025-08-18 21:00:00,18974.444443197925
NLD,hydro,power,2025-08-18 22:00:00,18974.444443197975
NLD,hydro,power,2025-08-18 23:00:00,18974.444438871764
NLD,hydro,power,2025-08-19 00:00:00,18974.44443852173
NLD,hydro,power,2025-08-19 01:00:00,18974.444438214356
NLD,hydro,power,2025-08-19 02:00:00,18974.444438152485
NLD,hydro,power,2025-08-19 03:00:00,18974.444438162493
NLD,hydro,power,2025-08-19 04:00:00,18974.444438168575
NLD,hydro,power,2025-08-19 05:00:00,18974.44443816546
NLD,hydro,power,2025-08-19 06:00:00,18974.44443830767
NLD,hydro,power,2025-08-19 07:00:00,18974.444438562914
NLD,hydro,power,2025-08-19 08:00:00,18974.444438361865
NLD,hydro,power,2025-08-19 09:00:00,15899.855259092852
NLD,hydro,power,2025-08-19 10:00:00,12480.110166997185
NLD,hydro,power,2025-08-19 11:00:00,10811.164228964726
NLD,hydro,power,2025-08-19 12:00:00,8857.149655284282
NLD,hydro,power,2025-08-19 13:00:00,8585.469893319549
NLD,hydro,power,2025-08-19 14:00:00,8055.4368624786275
NLD,hydro,power,2025-08-19 15:00:00,8209.015655632282
NLD,hydro,power,2025-08-19 16:00:00,8090.832373892613
NLD,hydro,power,2025-08-19 17:00:00,6986.120763507518
NLD,hydro,power,2025-08-19 18:00:00,9230.343320600545
NLD,hydro,power,2025-08-19 19:00:00,15342.2808502389
NLD,hydro,power,2025-08-19 20:00:00,18974.444438234466
NLD,hydro,power,2025-08-19 21:00:00,18974.444438486276
NLD,hydro,power,2025-08-19 22:00:00,18974.4444383452
NLD,hydro,power,2025-08-19 23:00:00,18974.444438244533
NLD,hydro,power,2025-08-20 00:00:00,18974.44444056504
NLD,hydro,power,2025-08-20 01:00:00,17116.900366686117
NLD,hydro,power,2025-08-20 02:00:00,16736.321584729776
NLD,hydro,power,2025-08-20 03:00:00,16830.22376127144
NLD,hydro,power,2025-08-20 04:00:00,16992.38313715454
NLD,hydro,power,2025-08-20 05:00:00,17722.639801952108
NLD,hydro,power,2025-08-20 06:00:00,18974.444438294086
NLD,hydro,power,2025-08-20 07:00:00,18974.4444384131
NLD,hydro,power,2025-08-20 08:00:00,18974.444438407354
NLD,hydro,power,2025-08-20 09:00:00,12958.622416095433
NLD,hydro,power,2025-08-20 10:00:00,8519.761103003248
NLD,hydro,power,2025-08-20 11:00:00,6033.500084577827
NLD,hydro,power,2025-08-20 12:00:00,6513.211939858945
NLD,hydro,power,2025-08-20 13:00:00,5570.139884608995
NLD,hydro,power,2025-08-20 14:00:00,6206.604336392788
NLD,hydro,power,2025-08-20 15:00:00,5212.415591170431
NLD,hydro,power,2025-08-20 16:00:00,4929.9366405448845
NLD,hydro,power,2025-08-20 17:00:00,5918.765698703854
NLD,hydro,power,2025-08-20 18:00:00,8218.231290708703
NLD,hydro,power,2025-08-20 19:00:00,13155.342034295641
NLD,hydro,power,2025-08-20 20:00:00,18974.444438064416
NLD,hydro,power,2025-08-20 21:00:00,18974.444438181046
NLD,hydro,power,2025-08-20 22:00:00,18974.444438332892
NLD,hydro,power,2025-08-20 23:00:00,18974.444438230195
NLD,hydro,power,2025-08-21 00:00:00,18974.444438210652
NLD,hydro,power,2025-08-21 01:00:00,18974.44443826472
NLD,hydro,power,2025-08-21 02:00:00,18653.466819572466
NLD,hydro,power,2025-08-21 03:00:00,18574.593727265044
NLD,hydro,power,2025-08-21 04:00:00,18836.60338702957
NLD,hydro,power,2025-08-21 05:00:00,18974.44443824616
NLD,hydro,power,2025-08-21 06:00:00,18974.444438279752
NLD,hydro,power,2025-08-21 07:00:00,18974.444438351806
NLD,hydro,power,2025-08-21 08:00:00,18974.444438340295
NLD,hydro,power,2025-08-21 09:00:00,12316.424666269895
NLD,hydro,power,2025-08-21 10:00:00,5781.771594157093
NLD,hydro,power,2025-08-21 11:00:00,2686.5985964077718
NLD,hydro,power,2025-08-21 12:00:00,1573.3949051603952
NLD,hydro,power,2025-08-21 13:00:00,1988.3454789018392
NLD,hydro,power,2025-08-21 14:00:00,3684.002647806445
NLD,hydro,power,2025-08-21 15:00:00,1993.7543433623644
NLD,hydro,power,2025-08-21 16:00:00,1102.443310978709
NLD,hydro,power,2025-08-21 17:00:00,3129.2816583210547
NLD,hydro,power,2025-08-21 18:00:00,5842.066344716933
NLD,hydro,power,2025-08-21 19:00:00,10284.689948874731
NLD,hydro,power,2025-08-21 20:00:00,17812.34987499072
NLD,hydro,power,2025-08-21 21:00:00,18974.444441513442
NLD,hydro,power,2025-08-21 22:00:00,18974.444438337592
NLD,hydro,power,2025-08-21 23:00:00,18974.444438254803
NLD,hydro,power,2025-08-22 00:00:00,17498.592049685456
NLD,hydro,power,2025-08-22 01:00:00,16463.95370116193
NLD,hydro,power,2025-08-22 02:00:00,15465.755926689473
NLD,hydro,power,2025-08-22 03:00:00,15546.06905654302
NLD,hydro,power,2025-08-22 04:00:00,15797.074666890563
NLD,hydro,power,2025-08-22 05:00:00,16445.100105425536
NLD,hydro,power,2025-08-22 06:00:00,18688.987113728843
NLD,hydro,power,2025-08-22 07:00:00,18974.44443848716
NLD,hydro,power,2025-08-22 08:00:00,17644.9991347422
NLD,hydro,power,2025-08-22 09:00:00,10612.663240495003
NLD,hydro,power,2025-08-22 10:00:00,5650.725830903095
NLD,hydro,power,2025-08-22 11:00:00,4472.27560801444
NLD,hydro,power,2025-08-22 12:00:00,3250.2173200233783
