nodes,techs,carriers,timesteps,flow_in
NLD,curtailment,power,2025-08-11 05:00:00,8.444893773191554e-06
NLD,curtailment,power,2025-08-11 06:00:00,8.444863878239155e-06
NLD,curtailment,power,2025-08-11 07:00:00,8.045303925553055e-06
NLD,curtailment,power,2025-08-11 08:00:00,8.886122662647017e-06
NLD,curtailment,power,2025-08-11 09:00:00,8.886302647527315e-06
NLD,curtailment,power,2025-08-11 10:00:00,8.886309962401716e-06
NLD,curtailment,power,2025-08-11 11:00:00,8.886311761170749e-06
NLD,curtailment,power,2025-08-11 12:00:00,8.886310359075295e-06
NLD,curtailment,power,2025-08-11 13:00:00,8.886310195985701e-06
NLD,curtailment,power,2025-08-11 14:00:00,8.886309672514244e-06
NLD,curtailment,power,2025-08-11 15:00:00,8.886310093610562e-06
NLD,curtailment,power,2025-08-11 16:00:00,8.886308687775478e-06
NLD,curtailment,power,2025-08-11 17:00:00,8.886310360038067e-06
NLD,curtailment,power,2025-08-11 18:00:00,8.886299655754253e-06
NLD,curtailment,power,2025-08-11 19:00:00,8.886234603399691e-06
NLD,curtailment,power,2025-08-11 20:00:00,2.1541083588282376e-06
NLD,curtailment,power,2025-08-11 21:00:00,2.154108156950064e-06
NLD,curtailment,power,2025-08-11 22:00:00,2.154108251147121e-06
NLD,curtailment,power,2025-08-11 23:00:00,2.1541084733727876e-06
NLD,curtailment,power,2025-08-12 00:00:00,8.444771740111733e-06
NLD,curtailment,power,2025-08-12 01:00:00,8.444863293083534e-06
NLD,curtailment,power,2025-08-12 02:00:00,8.444876699022219e-06
NLD,curtailment,power,2025-08-12 03:00:00,8.444871938460049e-06
NLD,curtailment,power,2025-08-12 04:00:00,8.444870611543608e-06
NLD,curtailment,power,2025-08-12 05:00:00,8.44486849712646e-06
NLD,curtailment,power,2025-08-12 06:00:00,8.444821021177072e-06
NLD,curtailment,power,2025-08-12 07:00:00,2.1541094433274273e-06
NLD,curtailment,power,2025-08-12 08:00:00,8.045340385875229e-06
NLD,curtailment,power,2025-08-12 09:00:00,8.88629051148341e-06
NLD,curtailment,power,2025-08-12 10:00:00,8.886307374001735e-06
NLD,curtailment,power,2025-08-12 11:00:00,8.88630763008465e-06
NLD,curtailment,power,2025-08-12 12:00:00,8.886310187626503e-06
NLD,curtailment,power,2025-08-12 13:00:00,8.886309007009267e-06
NLD,curtailment,power,2025-08-12 14:00:00,8.886308974601596e-06
NLD,curtailment,power,2025-08-12 15:00:00,8.88630842754267e-06
NLD,curtailment,power,2025-08-12 16:00:00,8.886308405373338e-06
NLD,curtailment,power,2025-08-12 17:00:00,8.886306739326263e-06
NLD,curtailment,power,2025-08-12 18:00:00,8.886304949402585e-06
NLD,curtailment,power,2025-08-12 19:00:00,8.886266260605194e-06
NLD,curtailment,power,2025-08-12 20:00:00,2.154113914947279e-06
NLD,curtailment,power,2025-08-12 21:00:00,2.154108392664073e-06
NLD,curtailment,power,2025-08-12 22:00:00,2.154108403319287e-06
NLD,curtailment,power,2025-08-12 23:00:00,2.1541121902112566e-06
NLD,curtailment,power,2025-08-13 00:00:00,8.444846308584223e-06
NLD,curtailment,power,2025-08-13 01:00:00,8.444879138361748e-06
NLD,curtailment,power,2025-08-13 02:00:00,8.444871885215748e-06
NLD,curtailment,power,2025-08-13 03:00:00,8.444865643932216e-06
NLD,curtailment,power,2025-08-13 04:00:00,8.444868393451144e-06
NLD,curtailment,power,2025-08-13 05:00:00,8.444877469632791e-06
NLD,curtailment,power,2025-08-13 06:00:00,8.444849040912042e-06
NLD,curtailment,power,2025-08-13 07:00:00,2.154118670934658e-06
NLD,curtailment,power,2025-08-13 08:00:00,8.045286917889548e-06
NLD,curtailment,power,2025-08-13 09:00:00,8.886285960198713e-06
NLD,curtailment,power,2025-08-13 10:00:00,8.88630349434559e-06
NLD,curtailment,power,2025-08-13 11:00:00,8.886308847674482e-06
NLD,curtailment,power,2025-08-13 12:00:00,8.886307951091327e-06
NLD,curtailment,power,2025-08-13 13:00:00,8.88630906363281e-06
NLD,curtailment,power,2025-08-13 14:00:00,8.886308262737869e-06
NLD,curtailment,power,2025-08-13 15:00:00,8.886308660707287e-06
NLD,curtailment,power,2025-08-13 16:00:00,8.88630659491834e-06
NLD,curtailment,power,2025-08-13 17:00:00,8.886306216200016e-06
NLD,curtailment,power,2025-08-13 18:00:00,8.886288693203508e-06
NLD,curtailment,power,2025-08-13 19:00:00,8.886294628644015e-06
NLD,curtailment,power,2025-08-13 20:00:00,2.1541084434875137e-06
NLD,curtailment,power,2025-08-13 21:00:00,2.1541081782726346e-06
NLD,curtailment,power,2025-08-13 22:00:00,2.1541082885114925e-06
NLD,curtailment,power,2025-08-13 23:00:00,2.1541096343756136e-06
NLD,curtailment,power,2025-08-14 00:00:00,8.44485912397143e-06
NLD,curtailment,power,2025-08-14 01:00:00,8.444869000570968e-06
NLD,curtailment,power,2025-08-14 02:00:00,8.444874022302696e-06
NLD,curtailment,power,2025-08-14 03:00:00,8.444872897712258e-06
NLD,curtailment,power,2025-08-14 04:00:00,8.444894815579952e-06
NLD,curtailment,power,2025-08-14 05:00:00,8.444900210448532e-06
NLD,curtailment,power,2025-08-14 06:00:00,8.444871238336496e-06
NLD,curtailment,power,2025-08-14 07:00:00,8.046035351416073e-06
NLD,curtailment,power,2025-08-14 08:00:00,8.885699018900198e-06
NLD,curtailment,power,2025-08-14 09:00:00,8.886305760521986e-06
NLD,curtailment,power,2025-08-14 10:00:00,8.886307908628332e-06
NLD,curtailment,power,2025-08-14 11:00:00,8.886310762176459e-06
NLD,curtailment,power,2025-08-14 12:00:00,8.886309324414223e-06
NLD,curtailment,power,2025-08-14 13:00:00,8.88630886876872e-06
NLD,curtailment,power,2025-08-14 14:00:00,8.886308714435142e-06
NLD,curtailment,power,2025-08-14 15:00:00,8.886307760195417e-06
NLD,curtailment,power,2025-08-14 16:00:00,8.886308039005378e-06
NLD,curtailment,power,2025-08-14 17:00:00,8.886308856966962e-06
NLD,curtailment,power,2025-08-14 18:00:00,8.886304328544186e-06
NLD,curtailment,power,2025-08-14 19:00:00,8.886295806983559e-06
NLD,curtailment,power,2025-08-14 20:00:00,2.1541096069847094e-06
NLD,curtailment,power,2025-08-14 21:00:00,2.154108220828112e-06
NLD,curtailment,power,2025-08-14 22:00:00,2.154108634231744e-06
NLD,curtailment,power,2025-08-14 23:00:00,8.44484924748725e-06
NLD,curtailment,power,2025-08-15 00:00:00,8.444865094289853e-06
NLD,curtailment,power,2025-08-15 01:00:00,8.444883318658482e-06
NLD,curtailment,power,2025-08-15 02:00:00,8.444897946391534e-06
NLD,curtailment,power,2025-08-15 03:00:00,8.444973267850674e-06
NLD,curtailment,power,2025-08-15 04:00:00,8.445040578241442e-06
NLD,curtailment,power,2025-08-15 05:00:00,8.444988242086934e-06
NLD,curtailment,power,2025-08-15 06:00:00,8.444891490779448e-06
NLD,curtailment,power,2025-08-15 07:00:00,8.444893593544459e-06
NLD,curtailment,power,2025-08-15 08:00:00,8.886301755585847e-06
NLD,curtailment,power,2025-08-15 09:00:00,8.886309335464412e-06
NLD,curtailment,power,2025-08-15 10:00:00,8.88631280767738e-06
NLD,curtailment,power,2025-08-15 11:00:00,190.91272830702502
NLD,curtailment,power,2025-08-15 12:00:00,8.88633705110821e-06
NLD,curtailment,power,2025-08-15 13:00:00,8.886314035292612e-06
NLD,curtailment,power,2025-08-15 14:00:00,8.886311373694673e-06
NLD,curtailment,power,2025-08-15 15:00:00,8.886311506825593e-06
NLD,curtailment,power,2025-08-15 16:00:00,8.886312754516996e-06
NLD,curtailment,power,2025-08-15 17:00:00,8.886311958037144e-06
NLD,curtailment,power,2025-08-15 18:00:00,8.886308107754204e-06
NLD,curtailment,power,2025-08-15 19:00:00,8.88630273508488e-06
NLD,curtailment,power,2025-08-15 20:00:00,8.042682270623016e-06
NLD,curtailment,power,2025-08-15 21:00:00,2.1541082662877332e-06
NLD,curtailment,power,2025-08-15 22:00:00,2.154108347224076e-06
NLD,curtailment,power,2025-08-15 23:00:00,2.15410866337602e-06
NLD,curtailment,power,2025-08-16 00:00:00,8.444820850578294e-06
NLD,curtailment,power,2025-08-16 01:00:00,8.44486449408377e-06
NLD,curtailment,power,2025-08-16 02:00:00,8.444871785923212e-06
NLD,curtailment,power,2025-08-16 03:00:00,8.444876457578635e-06
NLD,curtailment,power,2025-08-16 04:00:00,8.444877934549525e-06
NLD,curtailment,power,2025-08-16 05:00:00,8.44487552497308e-06
NLD,curtailment,power,2025-08-16 06:00:00,8.444867932457488e-06
NLD,curtailment,power,2025-08-16 07:00:00,8.045295417685467e-06
NLD,curtailment,power,2025-08-16 08:00:00,8.886237554374225e-06
NLD,curtailment,power,2025-08-16 09:00:00,8.886306901028946e-06
NLD,curtailment,power,2025-08-16 10:00:00,8.886309546968837e-06
NLD,curtailment,power,2025-08-16 11:00:00,8.886310688563902e-06
NLD,curtailment,power,2025-08-16 12:00:00,8.886312166806777e-06
NLD,curtailment,power,2025-08-16 13:00:00,8.886312225046648e-06
NLD,curtailment,power,2025-08-16 14:00:00,8.886311138780155e-06
NLD,curtailment,power,2025-08-16 15:00:00,8.886311242471516e-06
NLD,curtailment,power,2025-08-16 16:00:00,8.886310513653468e-06
NLD,curtailment,power,2025-08-16 17:00:00,8.886309738446747e-06
NLD,curtailment,power,2025-08-16 18:00:00,8.886304106964487e-06
NLD,curtailment,power,2025-08-16 19:00:00,8.886286488625841e-06
NLD,curtailment,power,2025-08-16 20:00:00,2.1541083033594245e-06
NLD,curtailment,power,2025-08-16 21:00:00,2.154108153596898e-06
NLD,curtailment,power,2025-08-16 22:00:00,2.1541082314887466e-06
NLD,curtailment,power,2025-08-16 23:00:00,2.1541083705743755e-06
NLD,curtailment,power,2025-08-17 00:00:00,2.154109045330254e-06
NLD,curtailment,power,2025-08-17 01:00:00,8.444852549679971e-06
NLD,curtailment,power,2025-08-17 02:00:00,8.44486169522497e-06
NLD,curtailment,power,2025-08-17 03:00:00,8.444868299254359e-06
NLD,curtailment,power,2025-08-17 04:00:00,8.444868414513723e-06
NLD,curtailment,power,2025-08-17 05:00:00,8.444873799130954e-06
NLD,curtailment,power,2025-08-17 06:00:00,8.444870358560643e-06
NLD,curtailment,power,2025-08-17 07:00:00,8.443899320754924e-06
NLD,curtailment,power,2025-08-17 08:00:00,8.886194620479938e-06
NLD,curtailment,power,2025-08-17 09:00:00,8.886307561376157e-06
NLD,curtailment,power,2025-08-17 10:00:00,8.886308404358525e-06
NLD,curtailment,power,2025-08-17 11:00:00,8.886310354867723e-06
NLD,curtailment,power,2025-08-17 12:00:00,8.886310891537824e-06
NLD,curtailment,power,2025-08-17 13:00:00,8.886310661321804e-06
NLD,curtailment,power,2025-08-17 14:00:00,8.886311307137237e-06
NLD,curtailment,power,2025-08-17 15:00:00,8.886309960098437e-06
NLD,curtailment,power,2025-08-17 16:00:00,8.886310689067839e-06
NLD,curtailment,power,2025-08-17 17:00:00,8.886310793860316e-06
NLD,curtailment,power,2025-08-17 18:00:00,8.886304541446798e-06
NLD,curtailment,power,2025-08-17 19:00:00,8.886301105173397e-06
NLD,curtailment,power,2025-08-17 20:00:00,2.15410945043112e-06
NLD,curtailment,power,2025-08-17 21:00:00,2.154108231562147e-06
NLD,curtailment,power,2025-08-17 22:00:00,2.1541082620115857e-06
NLD,curtailment,power,2025-08-17 23:00:00,2.1541083444745934e-06
NLD,curtailment,power,2025-08-18 00:00:00,2.1541086153842445e-06
NLD,curtailment,power,2025-08-18 01:00:00,2.154278841769641e-06
NLD,curtailment,power,2025-08-18 02:00:00,8.444847047124962e-06
NLD,curtailment,power,2025-08-18 03:00:00,8.444875268748351e-06
NLD,curtailment,power,2025-08-18 04:00:00,8.444875202782455e-06
NLD,curtailment,power,2025-08-18 05:00:00,8.444877963346368e-06
NLD,curtailment,power,2025-08-18 06:00:00,8.44485370258977e-06
NLD,curtailment,power,2025-08-18 07:00:00,2.1541113504090163e-06
NLD,curtailment,power,2025-08-18 08:00:00,8.045264579577358e-06
NLD,curtailment,power,2025-08-18 09:00:00,8.88625444953918e-06
NLD,curtailment,power,2025-08-18 10:00:00,8.886302135570952e-06
NLD,curtailment,power,2025-08-18 11:00:00,8.886300882221532e-06
NLD,curtailment,power,2025-08-18 12:00:00,8.88630592187599e-06
NLD,curtailment,power,2025-08-18 13:00:00,8.886305883125303e-06
NLD,curtailment,power,2025-08-18 14:00:00,8.886303960055093e-06
NLD,curtailment,power,2025-08-18 15:00:00,8.886307477616769e-06
NLD,curtailment,power,2025-08-18 16:00:00,8.886303670469463e-06
NLD,curtailment,power,2025-08-18 17:00:00,8.886293507059852e-06
NLD,curtailment,power,2025-08-18 18:00:00,8.445234882594431e-06
NLD,curtailment,power,2025-08-18 19:00:00,8.444650232060282e-06
NLD,curtailment,power,2025-08-18 20:00:00,8.444806406691669e-06
NLD,curtailment,power,2025-08-18 21:00:00,2.1541085186671223e-06
NLD,curtailment,power,2025-08-18 22:00:00,2.1541090947483515e-06
NLD,curtailment,power,2025-08-18 23:00:00,8.444826327282887e-06
NLD,curtailment,power,2025-08-19 00:00:00,8.444860963207658e-06
NLD,curtailment,power,2025-08-19 01:00:00,8.44489532307851e-06
NLD,curtailment,power,2025-08-19 02:00:00,8.44490024601817e-06
NLD,curtailment,power,2025-08-19 03:00:00,8.444906339971636e-06
NLD,curtailment,power,2025-08-19 04:00:00,8.444926386345052e-06
NLD,curtailment,power,2025-08-19 05:00:00,8.444920817035281e-06
NLD,curtailment,power,2025-08-19 06:00:00,8.444864136108836e-06
NLD,curtailment,power,2025-08-19 07:00:00,8.444835753429383e-06
NLD,curtailment,power,2025-08-19 08:00:00,8.444897118403683e-06
NLD,curtailment,power,2025-08-19 09:00:00,8.886297966974061e-06
NLD,curtailment,power,2025-08-19 10:00:00,8.88630685326984e-06
NLD,curtailment,power,2025-08-19 11:00:00,8.886307740569623e-06
NLD,curtailment,power,2025-08-19 12:00:00,8.886309439395165e-06
NLD,curtailment,power,2025-08-19 13:00:00,8.8863092209371e-06
NLD,curtailment,power,2025-08-19 14:00:00,8.886309752766889e-06
NLD,curtailment,power,2025-08-19 15:00:00,8.88630945587287e-06
NLD,curtailment,power,2025-08-19 16:00:00,8.88630941827881e-06
NLD,curtailment,power,2025-08-19 17:00:00,8.886310852640553e-06
NLD,curtailment,power,2025-08-19 18:00:00,8.88630976360891e-06
NLD,curtailment,power,2025-08-19 19:00:00,8.886300174090495e-06
NLD,curtailment,power,2025-08-19 20:00:00,8.444898533108841e-06
NLD,curtailment,power,2025-08-19 21:00:00,8.444843951464949e-06
NLD,curtailment,power,2025-08-19 22:00:00,8.444867020498178e-06
NLD,curtailment,power,2025-08-19 23:00:00,8.444898656333188e-06
NLD,curtailment,power,2025-08-20 00:00:00,8.430237203971118e-06
NLD,curtailment,power,2025-08-20 01:00:00,8.886286839904743e-06
NLD,curtailment,power,2025-08-20 02:00:00,8.88629131239136e-06
NLD,curtailment,power,2025-08-20 03:00:00,8.88629004455136e-06
NLD,curtailment,power,2025-08-20 04:00:00,8.886288278551688e-06
NLD,curtailment,power,2025-08-20 05:00:00,8.886270854071426e-06
NLD,curtailment,power,2025-08-20 06:00:00,8.444911572876024e-06
NLD,curtailment,power,2025-08-20 07:00:00,8.444779957119102e-06
NLD,curtailment,power,2025-08-20 08:00:00,8.445291859281688e-06
NLD,curtailment,power,2025-08-20 09:00:00,8.88630639028819e-06
NLD,curtailment,power,2025-08-20 10:00:00,8.886309733094691e-06
NLD,curtailment,power,2025-08-20 11:00:00,8.886311376949882e-06
NLD,curtailment,power,2025-08-20 12:00:00,8.886310404879801e-06
NLD,curtailment,power,2025-08-20 13:00:00,8.886311515115836e-06
NLD,curtailment,power,2025-08-20 14:00:00,8.88631059798358e-06
NLD,curtailment,power,2025-08-20 15:00:00,8.886311658093263e-06
NLD,curtailment,power,2025-08-20 16:00:00,8.886311912242179e-06
NLD,curtailment,power,2025-08-20 17:00:00,8.886311229031312e-06
NLD,curtailment,power,2025-08-20 18:00:00,8.886310069638418e-06
NLD,curtailment,power,2025-08-20 19:00:00,8.886305993991914e-06
NLD,curtailment,power,2025-08-20 20:00:00,8.445326051632028e-06
NLD,curtailment,power,2025-08-20 21:00:00,8.444527770566645e-06
NLD,curtailment,power,2025-08-20 22:00:00,8.44487478720386e-06
NLD,curtailment,power,2025-08-20 23:00:00,8.444883308578871e-06
NLD,curtailment,power,2025-08-21 00:00:00,8.444905168125162e-06
NLD,curtailment,power,2025-08-21 01:00:00,8.444968617714495e-06
NLD,curtailment,power,2025-08-21 02:00:00,8.886122084920782e-06
NLD,curtailment,power,2025-08-21 03:00:00,8.886162816772701e-06
NLD,curtailment,power,2025-08-21 04:00:00,8.885831813743895e-06
NLD,curtailment,power,2025-08-21 05:00:00,8.445018616965762e-06
NLD,curtailment,power,2025-08-21 06:00:00,8.444877310553878e-06
NLD,curtailment,power,2025-08-21 07:00:00,8.444713435036555e-06
NLD,curtailment,power,2025-08-21 08:00:00,8.44510980067218e-06
NLD,curtailment,power,2025-08-21 09:00:00,8.88630650749695e-06
NLD,curtailment,power,2025-08-21 10:00:00,8.886311624386502e-06
NLD,curtailment,power,2025-08-21 11:00:00,8.886314842158904e-06
NLD,curtailment,power,2025-08-21 12:00:00,8.886321252078808e-06
NLD,curtailment,power,2025-08-21 13:00:00,8.886318485597537e-06
NLD,curtailment,power,2025-08-21 14:00:00,8.886312482721823e-06
NLD,curtailment,power,2025-08-21 15:00:00,8.886318342411943e-06
NLD,curtailment,power,2025-08-21 16:00:00,8.88632269885922e-06
NLD,curtailment,power,2025-08-21 17:00:00,8.88631351903587e-06
NLD,curtailment,power,2025-08-21 18:00:00,8.88631133166124e-06
NLD,curtailment,power,2025-08-21 19:00:00,8.886309087392883e-06
NLD,curtailment,power,2025-08-21 20:00:00,8.886260648440815e-06
NLD,curtailment,power,2025-08-21 21:00:00,8.04530930658895e-06
NLD,curtailment,power,2025-08-21 22:00:00,8.444869204321179e-06
NLD,curtailment,power,2025-08-21 23:00:00,8.44492336682292e-06
NLD,curtailment,power,2025-08-22 00:00:00,8.88627843225083e-06
NLD,curtailment,power,2025-08-22 01:00:00,8.886294193368501e-06
NLD,curtailment,power,2025-08-22 02:00:00,8.886301579171842e-06
NLD,curtailment,power,2025-08-22 03:00:00,8.886300814158789e-06
NLD,curtailment,power,2025-08-22 04:00:00,8.886298632956521e-06
NLD,curtailment,power,2025-08-22 05:00:00,8.886294695714062e-06
NLD,curtailment,power,2025-08-22 06:00:00,8.886093008245687e-06
NLD,curtailment,power,2025-08-22 07:00:00,8.444857588983147e-06
NLD,curtailment,power,2025-08-22 08:00:00,8.886268394014962e-06
NLD,curtailment,power,2025-08-22 09:00:00,8.88630852313851e-06
NLD,curtailment,power,2025-08-22 10:00:00,8.886311748341818e-06
NLD,curtailment,power,2025-08-22 11:00:00,8.886312103057207e-06
NLD,curtailment,power,2025-08-22 12:00:00,8.88631383297962e-06
NLD,curtailment,power,2025-08-22 13:00:00,8.886311262334533e-06
NLD,curtailment,power,2025-08-22 14:00:00,8.886315165116928e-06
NLD,curtailment,power,2025-08-22 15:00:00,8.886312553309673e-06
NLD,curtailment,power,2025-08-22 16:00:00,8.886312276401619e-06
NLD,curtailment,power,2025-08-22 17:00:00,8.886311974078348e-06
NLD,curtailment,power,2025-08-22 18:00:00,8.88631206037412e-06
NLD,curtailment,power,2025-08-22 19:00:00,8.886307892753877e-06
NLD,curtailment,power,2025-08-22 20:00:00,8.886011133150441e-06
NLD,curtailment,power,2025-08-22 21:00:00,8.045396957410446e-06
NLD,curtailment,power,2025-08-22 22:00:00,8.444865141106137e-06
NLD,curtailment,power,2025-08-22 23:00:00,8.44491249549651e-06
NLD,curtailment,power,2025-08-23 00:00:00,8.44510861710418e-06
NLD,curtailment,power,2025-08-23 01:00:00,8.886268285361425e-06
NLD,curtailment,power,2025-08-23 02:00:00,8.886286461843446e-06
NLD,curtailment,power,2025-08-23 03:00:00,8.886289254816764e-06
NLD,curtailment,power,2025-08-23 04:00:00,8.88627903353114e-06
NLD,curtailment,power,2025-08-23 05:00:00,8.886236464417975e-06
NLD,curtailment,power,2025-08-23 06:00:00,8.44493701678082e-06
NLD,curtailment,power,2025-08-23 07:00:00,8.444869298825444e-06
NLD,curtailment,power,2025-08-23 08:00:00,8.886267217118708e-06
NLD,curtailment,power,2025-08-23 09:00:00,8.886308610970162e-06
NLD,curtailment,power,2025-08-23 10:00:00,8.886310369619378e-06
NLD,curtailment,power,2025-08-23 11:00:00,8.88631648102026e-06
NLD,curtailment,power,2025-08-23 12:00:00,8.886322233795253e-06
NLD,curtailment,power,2025-08-23 13:00:00,8.886314811978185e-06
NLD,curtailment,power,2025-08-23 14:00:00,8.886312453051763e-06
NLD,curtailment,power,2025-08-23 15:00:00,8.886311157787954e-06
NLD,curtailment,power,2025-08-23 16:00:00,8.886311142764381e-06
NLD,curtailment,power,2025-08-23 17:00:00,8.886313322170776e-06
NLD,curtailment,power,2025-08-23 18:00:00,8.886310121721322e-06
NLD,curtailment,power,2025-08-23 19:00:00,8.886303335279688e-06
NLD,curtailment,power,2025-08-23 20:00:00,8.04525151257415e-06
NLD,curtailment,power,2025-08-23 21:00:00,2.1541083998437684e-06
NLD,curtailment,power,2025-08-23 22:00:00,2.154109010929278e-06
