nodes,NLD,NLD
techs,solar_pv,wind_onshore
2025-09-23 04:00:00,0.009680723655110154,0.23502265938819653
2025-09-23 05:00:00,0.007643697635497797,0.25188194095230015
2025-09-23 06:00:00,0.004798327957309108,0.2501409244303345
2025-09-23 07:00:00,0.004293921514357477,0.2475706591216155
2025-09-23 08:00:00,0.05637712012374771,0.2395615044864377
2025-09-23 09:00:00,0.24488932805301697,0.21121794211556288
2025-09-23 10:00:00,0.4187996161337634,0.19037178966756135
2025-09-23 11:00:00,0.4975128882312923,0.17412134284139036
2025-09-23 12:00:00,0.4922424875773746,0.15721001738835405
2025-09-23 13:00:00,0.48844003900743155,0.13661187618522536
2025-09-23 14:00:00,0.47000980359189115,0.13237978104002956
2025-09-23 15:00:00,0.45233617784077823,0.13065893985568272
2025-09-23 16:00:00,0.4455525578580057,0.15053700932427766
2025-09-23 17:00:00,0.44286885691153227,0.19154859348209363
2025-09-23 18:00:00,0.3140124109851963,0.25631366894270324
2025-09-23 19:00:00,0.1272462253584519,0.30008872907490325
2025-09-23 20:00:00,0.024677115209018267,0.3087046887969319
2025-09-23 21:00:00,0.009661323407304322,0.32839063815865205
2025-09-23 22:00:00,0.01161428168642474,0.3360858027421495
2025-09-23 23:00:00,0.006945288714487846,0.33053928132175725
2025-09-24 00:00:00,0.012021686890347211,0.32272467025743246
2025-09-24 01:00:00,0.017272687296459064,0.3038814804941443
2025-09-24 02:00:00,0.012551960330373285,0.27519878463281494
2025-09-24 03:00:00,0.011536680695201413,0.2588899020314687
2025-09-24 04:00:00,0.010320931832702608,0.2574330063676516
2025-09-24 05:00:00,0.007979968597465551,0.25774681465953364
2025-09-24 06:00:00,0.006266280041283727,0.2364058817470752
2025-09-24 07:00:00,0.003944717053852501,0.22313890083791266
2025-09-24 08:00:00,0.0509127169917717,0.2107873834465293
2025-09-24 09:00:00,0.2206842855406073,0.18753227751086016
2025-09-24 10:00:00,0.3708098698114037,0.1777127952839391
2025-09-24 11:00:00,0.45644903037561463,0.1450532859142215
2025-09-24 12:00:00,0.48564640332339176,0.1342999218432867
2025-09-24 13:00:00,0.5002159894255715,0.12887333159651748
2025-09-24 14:00:00,0.4958250666721849,0.10485104784523759
2025-09-24 15:00:00,0.4813266148119598,0.10662811339387955
2025-09-24 16:00:00,0.4504931542992242,0.12405866600425319
2025-09-24 17:00:00,0.4195303588011164,0.16416232967592229
2025-09-24 18:00:00,0.298071874038071,0.18439464899153607
2025-09-24 19:00:00,0.11400232285633728,0.19914348724349148
2025-09-24 20:00:00,0.014136313901182897,0.21822556996843437
2025-09-24 21:00:00,0.008277439063821642,0.22819479197591078
2025-09-24 22:00:00,0.007727765375989735,0.23630303599449876
2025-09-24 23:00:00,0.0026319669523245373,0.2425553004186534
2025-09-25 00:00:00,0.005833007840286813,0.23800927580837672
2025-09-25 01:00:00,0.0021728277542531808,0.23859660230350252
2025-09-25 02:00:00,0.0034791111065125336,0.22971809055273154
2025-09-25 03:00:00,0.002580232958175652,0.21128110364549568
2025-09-25 04:00:00,0.0046883932197427265,0.19809945896166686
2025-09-25 05:00:00,0.006822420478384244,0.1857033195397842
2025-09-25 06:00:00,0.0021275605093729064,0.17750271125032566
2025-09-25 07:00:00,0.00038800495611663943,0.16212855870538556
2025-09-25 08:00:00,0.049748702123421785,0.1391437295898893
2025-09-25 09:00:00,0.23624975103015314,0.11275559971645473
2025-09-25 10:00:00,0.40181146580512317,0.09689090776901965
2025-09-25 11:00:00,0.5212846585427051,0.08400722798131509
2025-09-25 12:00:00,0.515438717203881,0.07745945241831413
2025-09-25 13:00:00,0.5243692979438324,0.07329006440355523
2025-09-25 14:00:00,0.5401028989143621,0.07485810618407421
2025-09-25 15:00:00,0.5281717465137754,0.07586675189181658
2025-09-25 16:00:00,0.5256820480453603,0.09519136277438157
2025-09-25 17:00:00,0.4986704363503736,0.10273530320563698
2025-09-25 18:00:00,0.35009040515477513,0.11420168067226891
2025-09-25 19:00:00,0.13747015595212536,0.12105423712383295
2025-09-25 20:00:00,0.01781589423502236,0.11024325519681558
2025-09-25 21:00:00,0.010366199077582884,0.10027512374812939
2025-09-25 22:00:00,0.0126812953157455,0.09023437925999528
2025-09-25 23:00:00,0.009273318451187682,0.0851162353910562
2025-09-26 00:00:00,0.011265077225919766,0.0731434751261716
2025-09-26 01:00:00,0.014692454338283414,0.06658497573506693
